,name,essround,edition,cntry,gndr,yrbrn,rlgblg,ctzcntr,edulvlb,edulvlfb,edulvlmb,imsmetn,impcntr,imbgeco,imueclt,imwbcnt,age,edu_lv,edu_lvf,edu_lvm,imsmetn_lv,impcntr_lv,imbgeco_lv,imueclt_lv,imwbcnt_lv,edu_overall,edu_difference,edu_mobility,attitude_lv,edu_lvp,attitude_b,region,edu_mobility_onehot,edu_up,edu_down
14970,ESS8e02_1,8,2.1,FI,0.0,1941,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education",Allow some,Allow a few,6,7,7,78.0,5.0,2.5,1.0,1.0,-1.0,1.0,1.0,1.0,2.8333333333333335,2.6666666666666665,3.25,3.0,2.0,1,North Europe,1,1,0
14971,ESS8e02_1,8,2.1,FI,1.0,1931,0.0,Yes,"ISCED 1, completed primary education","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow some,3,8,4,88.0,1.0,1.0,1.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,0.0,0.0,0.0,1.0,0,North Europe,0,0,0
14974,ESS8e02_1,8,2.1,FI,1.0,1954,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education",Allow a few,Allow a few,6,6,5,65.0,5.0,2.5,1.0,-1.0,-1.0,1.0,1.0,0.0,2.8333333333333335,2.6666666666666665,3.25,0.0,2.0,0,North Europe,1,1,0
14975,ESS8e02_1,8,2.1,FI,1.0,1951,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,6,8,8,68.0,5.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,3.6666666666666665,2.6666666666666665,2.0,7.0,3.0,1,North Europe,1,1,0
14978,ESS8e02_1,8,2.1,FI,1.0,1956,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,1,8,5,63.0,5.0,1.0,1.0,-1.0,-1.0,-2.0,2.0,0.0,2.3333333333333335,2.6666666666666665,4.0,-2.0,1.0,0,North Europe,1,1,0
14979,ESS8e02_1,8,2.1,FI,0.0,1940,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education",Allow a few,Don't know,4,6,5,79.0,5.0,5.0,1.0,-1.0,0.0,-1.0,1.0,0.0,3.6666666666666665,2.6666666666666665,2.0,-1.0,3.0,0,North Europe,1,1,0
14980,ESS8e02_1,8,2.1,FI,1.0,1955,1.0,Yes,"ISCED 5B short, advanced vocational qualifications","ISCED 1, completed primary education","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,9,8,7,64.0,5.0,1.0,5.0,1.0,-1.0,2.0,2.0,1.0,3.6666666666666665,2.6666666666666665,2.0,5.0,3.0,1,North Europe,1,1,0
14981,ESS8e02_1,8,2.1,FI,1.0,1997,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow many to come and live here,7,Cultural life enriched,8,22.0,5.0,2.5,5.0,1.0,2.0,1.0,1.0,2.0,4.083333333333333,1.6666666666666667,1.0,7.0,4.0,1,North Europe,1,1,0
14983,ESS8e02_1,8,2.1,FI,0.0,1938,1.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education",Allow a few,Allow none,Bad for the economy,Cultural life undermined,Worse place to live,81.0,5.0,2.5,1.0,-1.0,-2.0,-1.0,-1.0,-1.0,2.75,2.5,3.0,-6.0,2.0,0,North Europe,1,1,0
14984,ESS8e02_1,8,2.1,FI,1.0,1975,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,5,Cultural life enriched,3,44.0,5.0,1.0,2.5,1.0,1.0,0.0,1.0,-1.0,2.75,2.5,3.0,2.0,2.0,1,North Europe,1,1,0
14985,ESS8e02_1,8,2.1,FI,1.0,1970,1.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 4A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,3,5,3,49.0,5.0,4.75,4.75,-1.0,-1.0,-1.0,0.0,-1.0,4.75,0.0,0.0,-4.0,5.0,0,North Europe,0,0,0
14988,ESS8e02_1,8,2.1,FI,1.0,1978,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5B short, advanced vocational qualifications","ISCED 5A medium, bachelor/equivalent from lower tier tertiary",Allow some,Allow some,7,6,6,41.0,8.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,6.166666666666667,1.6666666666666667,2.0,5.0,6.0,1,North Europe,1,1,0
14989,ESS8e02_1,8,2.1,FI,0.0,1974,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","General ISCED 2A, access ISCED 3A general/all 3","ISCED 5B short, advanced vocational qualifications",Allow many to come and live here,Allow some,7,8,5,45.0,6.0,2.5,5.0,2.0,1.0,1.0,2.0,0.0,4.5,2.3333333333333335,2.25,6.0,4.0,1,North Europe,1,1,0
14991,ESS8e02_1,8,2.1,FI,0.0,1986,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,4,5,5,33.0,6.0,4.75,4.75,1.0,1.0,-1.0,0.0,0.0,5.166666666666667,0.8333333333333334,1.25,1.0,5.0,1,North Europe,1,1,0
14992,ESS8e02_1,8,2.1,FI,0.0,1993,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow a few,5,6,5,26.0,5.0,7.5,7.5,1.0,-1.0,0.0,1.0,0.0,6.583333333333333,1.8333333333333333,-2.75,1.0,8.0,1,North Europe,-1,0,1
14993,ESS8e02_1,8,2.1,FI,1.0,1952,1.0,Yes,"ISCED 1, completed primary education","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow none,5,Don't know,4,67.0,1.0,1.0,1.0,-1.0,-2.0,0.0,0.0,-1.0,1.0,0.0,0.0,-4.0,1.0,0,North Europe,0,0,0
14994,ESS8e02_1,8,2.1,FI,1.0,1954,0.0,Yes,"ISCED 5B short, advanced vocational qualifications","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow a few,3,5,3,65.0,5.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,2.3333333333333335,2.6666666666666665,4.0,-2.0,1.0,0,North Europe,1,1,0
14995,ESS8e02_1,8,2.1,FI,1.0,1981,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 5B short, advanced vocational qualifications",Allow some,Allow some,5,7,6,38.0,6.0,6.5,5.0,1.0,1.0,0.0,1.0,1.0,5.833333333333333,1.0,0.25,4.0,6.0,1,North Europe,1,1,0
14996,ESS8e02_1,8,2.1,FI,0.0,1988,0.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,5,6,5,31.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.25,2.5,3.75,3.0,1.0,1,North Europe,1,1,0
14997,ESS8e02_1,8,2.1,FI,1.0,1989,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,Bad for the economy,8,Worse place to live,30.0,2.0,1.0,1.0,1.0,1.0,-1.0,2.0,-1.0,1.5,1.0,1.5,2.0,1.0,1,North Europe,1,1,0
14998,ESS8e02_1,8,2.1,FI,0.0,1998,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 5A medium, bachelor/equivalent from lower tier tertiary","ISCED 5A medium, bachelor/equivalent from lower tier tertiary",Allow some,Allow some,6,8,7,21.0,2.0,6.0,6.0,1.0,1.0,1.0,2.0,1.0,4.833333333333333,2.3333333333333335,-3.5,6.0,6.0,1,North Europe,-1,0,1
14999,ESS8e02_1,8,2.1,FI,1.0,1952,1.0,Yes,"ISCED 1, completed primary education","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow some,5,7,6,67.0,1.0,1.0,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1,North Europe,0,0,0
15001,ESS8e02_1,8,2.1,FI,0.0,1992,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,Good for the economy,Cultural life enriched,8,27.0,6.0,5.0,4.75,1.0,1.0,1.0,1.0,2.0,5.25,0.8333333333333334,1.125,6.0,5.0,1,North Europe,1,1,0
15003,ESS8e02_1,8,2.1,FI,0.0,1982,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5B short, advanced vocational qualifications",Allow many to come and live here,Allow a few,5,6,5,37.0,6.0,5.0,5.0,2.0,-1.0,0.0,1.0,0.0,5.333333333333333,0.6666666666666666,1.0,2.0,5.0,1,North Europe,1,1,0
15005,ESS8e02_1,8,2.1,FI,1.0,1931,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,8,8,8,88.0,8.0,5.0,5.0,1.0,-1.0,2.0,2.0,2.0,5.833333333333333,1.6666666666666667,2.5,6.0,5.0,1,North Europe,1,1,0
15006,ESS8e02_1,8,2.1,FI,0.0,1975,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 1, completed primary education","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow many to come and live here,Allow a few,3,8,3,44.0,8.0,1.0,4.75,2.0,-1.0,-1.0,2.0,-1.0,4.416666666666667,4.333333333333333,4.625,1.0,3.0,1,North Europe,1,1,0
15007,ESS8e02_1,8,2.1,FI,1.0,1985,1.0,Yes,"ISCED 5A long, master/equivalent from lower tier tertiary","ISCED 5B short, advanced vocational qualifications","ISCED 5B short, advanced vocational qualifications",Allow some,Allow a few,7,7,7,34.0,7.0,5.0,5.0,1.0,-1.0,1.0,1.0,1.0,5.666666666666667,1.3333333333333333,2.0,3.0,5.0,1,North Europe,1,1,0
15008,ESS8e02_1,8,2.1,FI,0.0,1952,1.0,Yes,"ISCED 1, completed primary education","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,4,7,3,67.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,0.0,-3.0,1.0,0,North Europe,0,0,0
15009,ESS8e02_1,8,2.1,FI,0.0,1950,1.0,Yes,"ISCED 1, completed primary education","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,5,7,6,69.0,1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,North Europe,0,0,0
15010,ESS8e02_1,8,2.1,FI,0.0,1953,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow some,8,8,8,66.0,6.0,7.5,2.5,2.0,1.0,2.0,2.0,2.0,5.333333333333333,3.3333333333333335,1.0,9.0,5.0,1,North Europe,1,1,0
15011,ESS8e02_1,8,2.1,FI,1.0,1996,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A medium, bachelor/equivalent from lower tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,3,4,5,23.0,5.0,6.0,5.0,1.0,1.0,-1.0,-1.0,0.0,5.333333333333333,0.6666666666666666,-0.5,0.0,6.0,0,North Europe,-1,0,1
15013,ESS8e02_1,8,2.1,FI,1.0,1965,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow none,3,7,3,54.0,5.0,5.0,5.0,-1.0,-2.0,-1.0,1.0,-1.0,5.0,0.0,0.0,-4.0,5.0,0,North Europe,0,0,0
15014,ESS8e02_1,8,2.1,FI,1.0,1994,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5B short, advanced vocational qualifications",Allow some,Allow some,4,5,5,25.0,5.0,5.0,5.0,1.0,1.0,-1.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,1,North Europe,0,0,0
15015,ESS8e02_1,8,2.1,FI,1.0,1967,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5B short, advanced vocational qualifications",Allow some,Allow some,8,9,8,52.0,6.0,7.5,5.0,1.0,1.0,2.0,2.0,2.0,6.166666666666667,1.6666666666666667,-0.25,8.0,6.0,1,North Europe,-1,0,1
15017,ESS8e02_1,8,2.1,FI,0.0,1980,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5B short, advanced vocational qualifications",Allow many to come and live here,Allow many to come and live here,7,8,8,39.0,6.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,5.333333333333333,0.6666666666666666,1.0,9.0,5.0,1,North Europe,1,1,0
15019,ESS8e02_1,8,2.1,FI,0.0,1975,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5B short, advanced vocational qualifications","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,4,6,5,44.0,8.0,5.0,5.0,1.0,1.0,-1.0,1.0,0.0,5.833333333333333,1.6666666666666667,2.5,2.0,5.0,1,North Europe,1,1,0
15021,ESS8e02_1,8,2.1,FI,0.0,1996,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A medium, bachelor/equivalent from lower tier tertiary",Allow some,Allow some,4,7,5,23.0,5.0,7.5,6.0,1.0,1.0,-1.0,1.0,0.0,6.166666666666667,1.6666666666666667,-1.75,2.0,7.0,1,North Europe,-1,0,1
15022,ESS8e02_1,8,2.1,FI,1.0,1945,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education",Allow some,Allow none,7,8,7,74.0,8.0,5.0,1.0,1.0,-2.0,1.0,2.0,1.0,4.5,4.333333333333333,4.5,3.0,3.0,1,North Europe,1,1,0
15023,ESS8e02_1,8,2.1,FI,0.0,1973,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,5,9,5,46.0,6.0,5.0,5.0,-1.0,-1.0,0.0,2.0,0.0,5.333333333333333,0.6666666666666666,1.0,0.0,5.0,0,North Europe,1,1,0
15024,ESS8e02_1,8,2.1,FI,0.0,1945,1.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,6,8,8,74.0,5.0,5.0,5.0,1.0,-1.0,1.0,2.0,2.0,4.916666666666667,0.16666666666666666,-0.25,5.0,5.0,1,North Europe,-1,0,1
15026,ESS8e02_1,8,2.1,FI,1.0,1949,0.0,Yes,"ISCED 5B short, advanced vocational qualifications","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow a few,6,7,7,70.0,5.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,2.3333333333333335,2.6666666666666665,4.0,3.0,1.0,1,North Europe,1,1,0
15027,ESS8e02_1,8,2.1,FI,0.0,1992,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5B short, advanced vocational qualifications",Allow some,Allow a few,Bad for the economy,Cultural life enriched,3,27.0,5.0,5.0,5.0,1.0,-1.0,-1.0,1.0,-1.0,4.916666666666667,0.16666666666666666,-0.25,-1.0,5.0,0,North Europe,-1,0,1
15028,ESS8e02_1,8,2.1,FI,1.0,1963,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,3,5,6,56.0,5.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,2.3333333333333335,2.6666666666666665,4.0,-2.0,1.0,0,North Europe,1,1,0
15029,ESS8e02_1,8,2.1,FI,0.0,2001,1.0,Yes,"ISCED 1, completed primary education","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow some,2,6,4,18.0,1.0,5.0,5.0,-1.0,1.0,-2.0,1.0,-1.0,3.6666666666666665,2.6666666666666665,-4.0,-2.0,5.0,0,North Europe,-1,0,1
15030,ESS8e02_1,8,2.1,FI,1.0,1958,0.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","ISCED 5B short, advanced vocational qualifications","ISCED 1, completed primary education",Allow some,Allow a few,8,8,8,61.0,5.0,5.0,1.0,1.0,-1.0,2.0,2.0,2.0,3.5833333333333335,2.6666666666666665,1.75,6.0,3.0,1,North Europe,1,1,0
15032,ESS8e02_1,8,2.1,FI,1.0,1949,0.0,Yes,"ISCED 5B short, advanced vocational qualifications","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,5,7,6,70.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.3333333333333335,2.6666666666666665,4.0,4.0,1.0,1,North Europe,1,1,0
15033,ESS8e02_1,8,2.1,FI,0.0,1979,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,5,8,5,40.0,6.0,2.5,5.0,-1.0,-1.0,0.0,2.0,0.0,4.5,2.3333333333333335,2.25,0.0,4.0,0,North Europe,1,1,0
15034,ESS8e02_1,8,2.1,FI,0.0,1949,0.0,Yes,"ISCED 5B short, advanced vocational qualifications","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,4,8,5,70.0,5.0,1.0,1.0,1.0,1.0,-1.0,2.0,0.0,2.3333333333333335,2.6666666666666665,4.0,3.0,1.0,1,North Europe,1,1,0
15035,ESS8e02_1,8,2.1,FI,0.0,1976,0.0,Yes,"ISCED 5B short, advanced vocational qualifications","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow a few,5,3,3,43.0,5.0,5.0,2.5,1.0,-1.0,0.0,-1.0,-1.0,4.166666666666667,1.6666666666666667,1.25,-2.0,4.0,0,North Europe,1,1,0
15036,ESS8e02_1,8,2.1,FI,0.0,1999,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,8,9,8,20.0,2.0,5.0,5.0,1.0,1.0,2.0,2.0,2.0,4.166666666666667,1.6666666666666667,-2.5,8.0,5.0,1,North Europe,-1,0,1
15037,ESS8e02_1,8,2.1,FI,1.0,1976,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,5,9,6,43.0,5.0,5.0,5.0,1.0,-1.0,0.0,2.0,1.0,5.0,0.0,0.0,3.0,5.0,1,North Europe,0,0,0
15038,ESS8e02_1,8,2.1,FI,0.0,1978,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5B short, advanced vocational qualifications","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow a few,8,8,5,41.0,5.0,5.0,2.5,1.0,-1.0,2.0,2.0,0.0,4.166666666666667,1.6666666666666667,1.25,4.0,4.0,1,North Europe,1,1,0
15040,ESS8e02_1,8,2.1,FI,0.0,1977,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5B short, advanced vocational qualifications","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,2,5,3,42.0,5.0,5.0,5.0,-1.0,-1.0,-2.0,0.0,-1.0,5.0,0.0,0.0,-5.0,5.0,0,North Europe,0,0,0
15043,ESS8e02_1,8,2.1,FI,1.0,1985,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","ISCED 1, completed primary education","ISCED 5A medium, bachelor/equivalent from lower tier tertiary",Allow a few,Allow none,Bad for the economy,Cultural life undermined,Worse place to live,34.0,6.0,1.0,6.0,-1.0,-2.0,-1.0,-1.0,-1.0,4.333333333333333,3.3333333333333335,2.5,-6.0,4.0,0,North Europe,1,1,0
15044,ESS8e02_1,8,2.1,FI,1.0,1986,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,3,5,3,33.0,5.0,1.0,5.0,-1.0,-1.0,-1.0,0.0,-1.0,3.6666666666666665,2.6666666666666665,2.0,-4.0,3.0,0,North Europe,1,1,0
15045,ESS8e02_1,8,2.1,FI,0.0,1961,1.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,6,9,8,58.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.25,2.5,3.75,7.0,1.0,1,North Europe,1,1,0
15046,ESS8e02_1,8,2.1,FI,0.0,1990,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,5,7,5,29.0,6.0,6.5,4.75,1.0,-1.0,0.0,1.0,0.0,5.75,1.1666666666666667,0.375,1.0,6.0,1,North Europe,1,1,0
15047,ESS8e02_1,8,2.1,FI,1.0,1958,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,2,2,2,61.0,5.0,1.0,5.0,-1.0,-1.0,-2.0,-2.0,-2.0,3.6666666666666665,2.6666666666666665,2.0,-8.0,3.0,0,North Europe,1,1,0
15048,ESS8e02_1,8,2.1,FI,0.0,1988,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 5A medium, bachelor/equivalent from lower tier tertiary","ISCED 5A medium, bachelor/equivalent from lower tier tertiary",Allow some,Allow a few,1,5,4,31.0,6.0,6.0,6.0,1.0,-1.0,-2.0,0.0,-1.0,6.166666666666667,0.3333333333333333,0.5,-3.0,6.0,0,North Europe,1,1,0
15049,ESS8e02_1,8,2.1,FI,1.0,1962,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,3,7,3,57.0,5.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,2.3333333333333335,2.6666666666666665,4.0,-3.0,1.0,0,North Europe,1,1,0
15050,ESS8e02_1,8,2.1,FI,0.0,1965,1.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,5,8,8,54.0,5.0,1.0,1.0,-1.0,-1.0,0.0,2.0,2.0,2.25,2.5,3.75,2.0,1.0,1,North Europe,1,1,0
15051,ESS8e02_1,8,2.1,FI,1.0,1974,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow none,Allow none,1,4,2,45.0,5.0,1.0,1.0,-2.0,-2.0,-2.0,-1.0,-2.0,2.3333333333333335,2.6666666666666665,4.0,-9.0,1.0,0,North Europe,1,1,0
15052,ESS8e02_1,8,2.1,FI,1.0,1998,1.0,Yes,"ISCED 1, completed primary education","ISCED 5A medium, bachelor/equivalent from lower tier tertiary","ISCED 5A medium, bachelor/equivalent from lower tier tertiary",Allow some,Allow a few,2,8,6,21.0,1.0,6.0,6.0,1.0,-1.0,-2.0,2.0,1.0,4.333333333333333,3.3333333333333335,-5.0,1.0,6.0,1,North Europe,-1,0,1
15053,ESS8e02_1,8,2.1,FI,0.0,1950,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow some,8,8,8,69.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.3333333333333335,2.6666666666666665,4.0,9.0,1.0,1,North Europe,1,1,0
15054,ESS8e02_1,8,2.1,FI,1.0,1974,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,3,5,5,45.0,5.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,2.3333333333333335,2.6666666666666665,4.0,1.0,1.0,1,North Europe,1,1,0
15056,ESS8e02_1,8,2.1,FI,0.0,1984,0.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,3,7,4,35.0,5.0,5.0,5.0,-1.0,-1.0,-1.0,1.0,-1.0,4.916666666666667,0.16666666666666666,-0.25,-3.0,5.0,0,North Europe,-1,0,1
15057,ESS8e02_1,8,2.1,FI,0.0,1963,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,7,8,6,56.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.1666666666666665,4.333333333333333,6.5,6.0,1.0,1,North Europe,1,1,0
