,name,essround,edition,cntry,gndr,yrbrn,rlgblg,ctzcntr,edulvlb,edulvlfb,edulvlmb,imsmetn,impcntr,imbgeco,imueclt,imwbcnt,age,edu_lv,edu_lvf,edu_lvm,imsmetn_lv,impcntr_lv,imbgeco_lv,imueclt_lv,imwbcnt_lv,edu_overall,edu_difference,edu_mobility,attitude_lv,edu_lvp,attitude_b,region,edu_mobility_onehot,edu_up,edu_down
13735,ESS8e02_1,8,2.1,ES,1.0,1983,0.0,Yes,ISCED 4 programmes without access ISCED 5,"ISCED 6, doctoral degree","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary",Allow many to come and live here,Allow many to come and live here,5,7,6,36.0,4.0,8.0,6.5,2.0,2.0,0.0,1.0,1.0,6.166666666666667,2.6666666666666665,-3.25,6.0,7.0,1,South Europe,-1,0,1
13736,ESS8e02_1,8,2.1,ES,1.0,1931,0.0,Yes,"ISCED 1, completed primary education","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow none,Allow none,Don't know,Don't know,Don't know,88.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.0,1.0,0,South Europe,0,0,0
13737,ESS8e02_1,8,2.1,ES,0.0,1988,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow a few,3,7,5,31.0,8.0,2.5,2.5,-1.0,-1.0,-1.0,1.0,0.0,4.166666666666667,3.3333333333333335,5.0,-2.0,2.0,0,South Europe,1,1,0
13738,ESS8e02_1,8,2.1,ES,0.0,1953,1.0,Yes,"ISCED 1, completed primary education","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,5,5,2,66.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,-2.0,1.0,0.0,0.0,-4.0,1.0,0,South Europe,0,0,0
13741,ESS8e02_1,8,2.1,ES,1.0,1969,1.0,Yes,"ISCED 5B short, advanced vocational qualifications","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow some,1,3,3,50.0,5.0,1.0,1.0,2.0,1.0,-2.0,-1.0,-1.0,2.3333333333333335,2.6666666666666665,4.0,-1.0,1.0,0,South Europe,1,1,0
13742,ESS8e02_1,8,2.1,ES,0.0,1980,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary",Allow many to come and live here,Allow many to come and live here,8,Cultural life enriched,8,39.0,8.0,7.5,6.5,2.0,2.0,2.0,1.0,2.0,7.166666666666667,0.6666666666666666,0.5,9.0,7.0,1,South Europe,1,1,0
13743,ESS8e02_1,8,2.1,ES,1.0,1942,1.0,Yes,"General ISCED 3 >=2 years, no access ISCED 5","General ISCED 3 >=2 years, no access ISCED 5","ISCED 1, completed primary education",Allow many to come and live here,Allow some,6,7,5,77.0,4.0,3.5,1.0,2.0,1.0,1.0,1.0,0.0,2.6666666666666665,1.6666666666666667,1.25,5.0,2.0,1,South Europe,1,1,0
13746,ESS8e02_1,8,2.1,ES,1.0,1974,1.0,Yes,"General ISCED 3 >=2 years, no access ISCED 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,8,Cultural life enriched,8,45.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.8333333333333333,1.6666666666666667,2.5,9.0,1.0,1,South Europe,1,1,0
13747,ESS8e02_1,8,2.1,ES,0.0,1968,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,9,9,8,51.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.1666666666666665,4.333333333333333,6.5,10.0,1.0,1,South Europe,1,1,0
13748,ESS8e02_1,8,2.1,ES,1.0,1986,0.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,5,7,7,33.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,1,South Europe,1,1,0
13750,ESS8e02_1,8,2.1,ES,0.0,1974,1.0,Yes,"General ISCED 3 >=2 years, no access ISCED 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,5,5,5,45.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.8333333333333333,1.6666666666666667,2.5,4.0,1.0,1,South Europe,1,1,0
13751,ESS8e02_1,8,2.1,ES,1.0,1991,0.0,Yes,ISCED 4 programmes without access ISCED 5,"ISCED 1, completed primary education","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,5,7,7,28.0,4.0,1.0,2.5,1.0,1.0,0.0,1.0,1.0,2.5,2.0,2.25,4.0,2.0,1,South Europe,1,1,0
13752,ESS8e02_1,8,2.1,ES,1.0,1981,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,Bad for the economy,Cultural life undermined,2,38.0,2.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-2.0,1.5,1.0,1.5,-6.0,1.0,0,South Europe,1,1,0
13753,ESS8e02_1,8,2.1,ES,0.0,1961,1.0,Yes,"Vocational ISCED 2A/2B, access ISCED 3 vocational","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,3,3,3,58.0,2.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.5,1.0,1.5,-5.0,1.0,0,South Europe,1,1,0
13754,ESS8e02_1,8,2.1,ES,1.0,1964,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow a few,4,6,5,55.0,2.0,1.0,2.5,-1.0,-1.0,-1.0,1.0,0.0,2.0,1.0,0.75,-2.0,2.0,0,South Europe,1,1,0
13755,ESS8e02_1,8,2.1,ES,0.0,1959,1.0,Yes,"ISCED 1, completed primary education","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,5,6,5,60.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1,South Europe,0,0,0
13757,ESS8e02_1,8,2.1,ES,0.0,1983,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,3,5,3,36.0,2.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.5,1.0,1.5,-4.0,1.0,0,South Europe,1,1,0
13765,ESS8e02_1,8,2.1,ES,0.0,1976,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow some,Don't know,7,4,43.0,8.0,7.5,7.5,1.0,1.0,0.0,1.0,-1.0,7.5,0.0,0.0,2.0,8.0,1,South Europe,0,0,0
13767,ESS8e02_1,8,2.1,ES,1.0,1976,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,8,8,8,43.0,8.0,6.5,2.5,1.0,1.0,2.0,2.0,2.0,5.5,3.3333333333333335,3.0,8.0,4.0,1,South Europe,1,1,0
13768,ESS8e02_1,8,2.1,ES,0.0,1957,1.0,Yes,"General ISCED 3 >=2 years, no access ISCED 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,3,3,3,62.0,4.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.8333333333333333,1.6666666666666667,2.5,-5.0,1.0,0,South Europe,1,1,0
13769,ESS8e02_1,8,2.1,ES,0.0,1995,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3 >=2 years, no access ISCED 5",Allow some,Allow some,5,7,5,24.0,5.0,4.75,3.5,1.0,1.0,0.0,1.0,0.0,4.333333333333333,0.8333333333333334,0.625,3.0,4.0,1,South Europe,1,1,0
13770,ESS8e02_1,8,2.1,ES,1.0,1949,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,5,6,5,70.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.1666666666666665,4.333333333333333,6.5,3.0,1.0,1,South Europe,1,1,0
13772,ESS8e02_1,8,2.1,ES,0.0,1988,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General ISCED 3 >=2 years, no access ISCED 5","General ISCED 3 >=2 years, no access ISCED 5",Allow some,Allow some,6,7,7,31.0,4.0,3.5,3.5,1.0,1.0,1.0,1.0,1.0,3.6666666666666665,0.3333333333333333,0.5,5.0,4.0,1,South Europe,1,1,0
13774,ESS8e02_1,8,2.1,ES,0.0,1939,1.0,Yes,"ISCED 1, completed primary education","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,3,5,5,80.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,-3.0,1.0,0,South Europe,0,0,0
13775,ESS8e02_1,8,2.1,ES,0.0,1990,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow a few,4,7,6,29.0,8.0,7.5,2.5,-1.0,-1.0,-1.0,1.0,1.0,5.833333333333333,3.3333333333333335,2.5,-1.0,5.0,0,South Europe,1,1,0
13780,ESS8e02_1,8,2.1,ES,0.0,1963,1.0,Yes,ISCED 4 programmes without access ISCED 5,"ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,2,2,Worse place to live,56.0,4.0,1.0,1.0,-1.0,-1.0,-2.0,-2.0,-1.0,2.0,2.0,3.0,-7.0,1.0,0,South Europe,1,1,0
13785,ESS8e02_1,8,2.1,ES,0.0,1964,1.0,Yes,"Vocational ISCED 2A/2B, access ISCED 3 vocational","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,3,5,6,55.0,2.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,1.0,1.5,1.0,1.5,-2.0,1.0,0,South Europe,1,1,0
13786,ESS8e02_1,8,2.1,ES,1.0,1985,0.0,Yes,"Vocational ISCED 2A/2B, access ISCED 3 vocational","General ISCED 3 >=2 years, no access ISCED 5","ISCED 1, completed primary education",Allow some,Allow a few,3,6,3,34.0,2.0,3.5,1.0,1.0,-1.0,-1.0,1.0,-1.0,2.3333333333333335,1.6666666666666667,0.25,-1.0,2.0,0,South Europe,1,1,0
13787,ESS8e02_1,8,2.1,ES,1.0,1980,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,6,8,6,39.0,6.0,1.0,1.0,-1.0,-1.0,1.0,2.0,1.0,2.8333333333333335,3.6666666666666665,5.5,2.0,1.0,1,South Europe,1,1,0
13792,ESS8e02_1,8,2.1,ES,1.0,1982,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","General ISCED 3 >=2 years, no access ISCED 5",Allow many to come and live here,Allow many to come and live here,7,7,7,37.0,8.0,6.5,3.5,2.0,2.0,1.0,1.0,1.0,5.833333333333333,2.6666666666666665,2.5,7.0,5.0,1,South Europe,1,1,0
13798,ESS8e02_1,8,2.1,ES,1.0,1995,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow many to come and live here,Allow many to come and live here,8,8,5,24.0,2.0,4.75,4.75,2.0,2.0,2.0,2.0,0.0,4.0,1.5,-2.25,8.0,5.0,1,South Europe,-1,0,1
13799,ESS8e02_1,8,2.1,ES,0.0,1959,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,6,6,5,60.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.5,1.0,1.5,4.0,1.0,1,South Europe,1,1,0
13804,ESS8e02_1,8,2.1,ES,1.0,1993,0.0,Yes,ISCED 4 programmes without access ISCED 5,"General ISCED 3 >=2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow a few,3,3,3,26.0,4.0,3.5,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,3.3333333333333335,1.0,1.0,-5.0,3.0,0,South Europe,1,1,0
13806,ESS8e02_1,8,2.1,ES,0.0,1952,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,5,3,3,67.0,5.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,2.25,2.5,3.75,-4.0,1.0,0,South Europe,1,1,0
13809,ESS8e02_1,8,2.1,ES,1.0,1969,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,4,6,Don't know,50.0,2.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,1.5,1.0,1.5,-2.0,1.0,0,South Europe,1,1,0
13812,ESS8e02_1,8,2.1,ES,1.0,1967,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,9,Cultural life enriched,Better place to live,52.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.5,1.0,1.5,8.0,1.0,1,South Europe,1,1,0
13813,ESS8e02_1,8,2.1,ES,1.0,1979,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,5,6,Don't know,40.0,2.0,1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,1.5,1.0,1.5,-1.0,1.0,0,South Europe,1,1,0
13814,ESS8e02_1,8,2.1,ES,1.0,1961,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 3 >=2 years, no access ISCED 5","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,Good for the economy,Cultural life enriched,Better place to live,58.0,8.0,3.5,1.0,2.0,2.0,1.0,1.0,1.0,4.0,4.333333333333333,5.25,7.0,2.0,1,South Europe,1,1,0
13815,ESS8e02_1,8,2.1,ES,0.0,1975,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow many to come and live here,5,7,7,44.0,4.0,2.5,2.5,2.0,2.0,0.0,1.0,1.0,3.0,1.0,1.5,6.0,2.0,1,South Europe,1,1,0
13816,ESS8e02_1,8,2.1,ES,1.0,1947,1.0,Yes,"ISCED 1, completed primary education","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow some,2,5,5,72.0,1.0,1.0,1.0,-1.0,1.0,-2.0,0.0,0.0,1.0,0.0,0.0,-2.0,1.0,0,South Europe,0,0,0
13817,ESS8e02_1,8,2.1,ES,1.0,1963,1.0,Yes,ISCED 4 programmes without access ISCED 5,"ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow many to come and live here,Good for the economy,Cultural life enriched,Better place to live,56.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,6.0,1.0,1,South Europe,1,1,0
13820,ESS8e02_1,8,2.1,ES,0.0,1987,1.0,Yes,"ISCED 1, completed primary education","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,2,4,5,32.0,1.0,2.5,2.5,1.0,1.0,-2.0,-1.0,0.0,2.0,1.0,-1.5,-1.0,2.0,0,South Europe,-1,0,1
13823,ESS8e02_1,8,2.1,ES,1.0,1960,1.0,Yes,"ISCED 6, doctoral degree","ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow many to come and live here,8,8,8,59.0,8.0,7.5,2.5,2.0,2.0,2.0,2.0,2.0,6.0,3.6666666666666665,3.0,10.0,5.0,1,South Europe,1,1,0
13826,ESS8e02_1,8,2.1,ES,0.0,1976,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,Bad for the economy,5,5,43.0,2.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.5,1.0,1.5,-3.0,1.0,0,South Europe,1,1,0
13828,ESS8e02_1,8,2.1,ES,1.0,1978,1.0,Yes,ISCED 4 programmes without access ISCED 5,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,5,7,5,41.0,4.0,2.5,1.0,2.0,2.0,0.0,1.0,0.0,2.5,2.0,2.25,5.0,2.0,1,South Europe,1,1,0
13829,ESS8e02_1,8,2.1,ES,1.0,1978,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 3 >=2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow many to come and live here,Good for the economy,Cultural life enriched,Better place to live,41.0,8.0,3.5,2.5,2.0,2.0,1.0,1.0,1.0,4.5,3.3333333333333335,4.5,7.0,3.0,1,South Europe,1,1,0
13830,ESS8e02_1,8,2.1,ES,1.0,1985,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow a few,Don't know,5,2,34.0,2.0,2.5,2.5,-1.0,-1.0,0.0,0.0,-2.0,2.5,0.0,0.0,-4.0,2.0,0,South Europe,0,0,0
13831,ESS8e02_1,8,2.1,ES,1.0,1958,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow a few,4,4,4,61.0,8.0,6.5,2.5,1.0,-1.0,-1.0,-1.0,-1.0,5.5,3.3333333333333335,3.0,-3.0,4.0,0,South Europe,1,1,0
13832,ESS8e02_1,8,2.1,ES,0.0,1977,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary",ISCED 4 programmes without access ISCED 5,"General ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,6,8,6,42.0,8.0,4.0,4.75,-1.0,-1.0,1.0,2.0,1.0,5.416666666666667,2.3333333333333335,3.125,2.0,4.0,1,South Europe,1,1,0
13833,ESS8e02_1,8,2.1,ES,0.0,1973,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow many to come and live here,5,6,7,46.0,6.0,6.5,2.5,2.0,2.0,0.0,1.0,1.0,5.166666666666667,2.6666666666666665,2.0,6.0,4.0,1,South Europe,1,1,0
13835,ESS8e02_1,8,2.1,ES,1.0,1982,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow many to come and live here,8,4,7,37.0,2.0,2.5,2.5,2.0,2.0,2.0,-1.0,1.0,2.5,0.0,0.0,6.0,2.0,1,South Europe,0,0,0
13837,ESS8e02_1,8,2.1,ES,0.0,1993,0.0,Yes,"ISCED 5B short, advanced vocational qualifications","ISCED 1, completed primary education","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,5,6,5,26.0,5.0,1.0,2.5,1.0,1.0,0.0,1.0,0.0,2.8333333333333335,2.6666666666666665,3.25,3.0,2.0,1,South Europe,1,1,0
13839,ESS8e02_1,8,2.1,ES,0.0,1987,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,5,Cultural life enriched,5,32.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.5,1.0,1.5,3.0,1.0,1,South Europe,1,1,0
13843,ESS8e02_1,8,2.1,ES,1.0,1978,0.0,Yes,ISCED 4 programmes without access ISCED 5,"ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,6,7,5,41.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,6.0,1.0,1,South Europe,1,1,0
13846,ESS8e02_1,8,2.1,ES,0.0,1996,1.0,Yes,"ISCED 5B short, advanced vocational qualifications","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow many to come and live here,5,5,8,23.0,5.0,2.5,2.5,2.0,2.0,0.0,0.0,2.0,3.3333333333333335,1.6666666666666667,2.5,6.0,2.0,1,South Europe,1,1,0
13847,ESS8e02_1,8,2.1,ES,0.0,1998,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3 >=2 years, no access ISCED 5",Allow some,Allow some,7,8,8,21.0,5.0,4.75,3.5,1.0,1.0,1.0,2.0,2.0,4.333333333333333,0.8333333333333334,0.625,7.0,4.0,1,South Europe,1,1,0
13848,ESS8e02_1,8,2.1,ES,1.0,1994,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,9,Cultural life enriched,6,25.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,8.0,1.0,1,South Europe,1,1,0
13849,ESS8e02_1,8,2.1,ES,0.0,1974,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","General ISCED 3 >=2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow many to come and live here,8,8,5,45.0,6.0,3.5,2.5,2.0,2.0,2.0,2.0,0.0,4.166666666666667,2.6666666666666665,3.5,8.0,3.0,1,South Europe,1,1,0
13850,ESS8e02_1,8,2.1,ES,0.0,1980,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,5,8,5,39.0,8.0,1.0,1.0,-1.0,-1.0,0.0,2.0,0.0,3.1666666666666665,4.333333333333333,6.5,0.0,1.0,0,South Europe,1,1,0
13851,ESS8e02_1,8,2.1,ES,0.0,1965,1.0,Yes,ISCED 4 programmes without access ISCED 5,"ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,6,8,7,54.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,6.0,1.0,1,South Europe,1,1,0
13853,ESS8e02_1,8,2.1,ES,1.0,1968,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,7,8,5,51.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.5,1.0,1.5,7.0,1.0,1,South Europe,1,1,0
13854,ESS8e02_1,8,2.1,ES,0.0,1982,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5B short, advanced vocational qualifications",Allow many to come and live here,Allow many to come and live here,2,8,4,37.0,8.0,7.5,5.0,2.0,2.0,-2.0,2.0,-1.0,6.666666666666667,1.6666666666666667,1.25,3.0,6.0,1,South Europe,1,1,0
13863,ESS8e02_1,8,2.1,ES,1.0,1977,1.0,Yes,"General ISCED 3 >=2 years, no access ISCED 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,5,7,5,42.0,4.0,1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,1.8333333333333333,1.6666666666666667,2.5,-1.0,1.0,0,South Europe,1,1,0
13864,ESS8e02_1,8,2.1,ES,1.0,1959,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,5,5,5,60.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.5,1.0,1.5,4.0,1.0,1,South Europe,1,1,0
13866,ESS8e02_1,8,2.1,ES,1.0,1966,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,9,Cultural life enriched,8,53.0,8.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.1666666666666665,4.333333333333333,6.5,9.0,1.0,1,South Europe,1,1,0
13869,ESS8e02_1,8,2.1,ES,1.0,1979,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow many to come and live here,Allow many to come and live here,9,9,7,40.0,8.0,4.75,4.75,2.0,2.0,2.0,2.0,1.0,5.666666666666667,1.8333333333333333,2.75,9.0,5.0,1,South Europe,1,1,0
13873,ESS8e02_1,8,2.1,ES,1.0,1978,1.0,Yes,"ISCED 1, completed primary education","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow none,Allow none,Bad for the economy,Cultural life undermined,Worse place to live,41.0,1.0,1.0,1.0,-2.0,-2.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,-7.0,1.0,0,South Europe,0,0,0
13875,ESS8e02_1,8,2.1,ES,0.0,1980,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 2C < 2 years, no access ISCED 3","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,5,6,5,39.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.8333333333333333,1.0,1.0,5.0,2.0,1,South Europe,1,1,0
